Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NET2,NL2,BS,PF
1,5,7,1,1,0,6,7.4,3.3,7,0,0,0,7,8.7,3.25,3.64,53.56
1,2,7,1,0,0,6,7.7,3.6,7,0,1,0,8,7.5,2.8,0,48.45
0,12,6,0,0,0,2,8.5,2.15,7,1,0,0,1,8,2.1,4.32,49.26
0,8,7,0,0,0,7,3.2,2.6,6,1,0,0,1,1.8,0,4.5,32.9
0,3,6,1,0,0,6,4.7,2.4,7,0,1,0,7,5.9,2.4,10.22,49.61
0,5,7,0,0,0,0,2.5,2.1,6,0,1,0,0,0,2,0,25.01
0,12,7,1,2,0,7,5.1,3.4,7,0,3,0,7,8.1,2.2,3,48.71
0,8,7,0,0,0,7,3.5,1.9,6,0,0,0,4,4.1,2,4.64,36.81
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54
0,8,7,0,1,0,0,6.4,2.6,6,1,0,0,2,5.4,2.6,0,41.05
1,1,7,3,0,0,5,9,2.5,7,1,0,0,5,7,2.6,10.28,62.97
1,8,7,1,0,0,7,6.8,2.2,7,1,1,0,6,7.9,2.6,10.13,57.4
0,11,7,1,0,0,5,3.1,1.7,7,3,1,0,6,1.1,2.1,5.78,41.86
0,4,7,0,0,0,5,8,2.2,7,1,1,0,7,5.9,2.3,2.28,45.79
0,12,6,0,0,0,6,9.2,4.2,7,2,1,0,2,6.4,3,4.5,56.16
1,12,7,2,4,0,7,8.5,2.9,7,1,4,0,7,6,3.8,6.92,62.57
0,6,6,1,0,0,4,8.8,2.8,7,1,0,0,2,5.6,2.6,0,46.72
0,1,6,1,0,0,2,7.4,2.1,7,0,1,1,5,5.7,2.2,0,41.79
1,8,7,2,0,0,7,8.5,2.5,7,0,0,0,7,8.2,2.15,4.2,53.35
0,8,7,1,0,0,4,5.6,2.7,6,3,1,0,3,6.8,2.5,11.06,59.06
0,1,7,0,0,0,0,5.4,2.7,7,1,0,0,2,7.3,3,0,43.13
0,8,3,0,0,0,0,6.2,2.35,5,0,0,0,1,6.7,2.4,0,35.34
1,13,7,2,2,3,3,9.4,3,7,1,1,0,12,7.4,2.5,0,55.4
0,4,5,0,0,0,0,8,2.6,7,2,0,0,0,4,2.7,2.65,45.04
0,13,7,0,1,0,6,8.7,2.85,7,0,0,0,6,8.2,2.18,1.5,47.36
0,2,5,0,0,0,1,0,2.7,4,0,0,0,5,5.4,2.4,0,28.21
0,13,6,0,3,0,7,8.5,2.2,7,1,2,0,5,7.8,2.33,2.14,49.27
0,13,7,0,0,0,6,2.5,1.8,2,0,0,0,1,0,0,3,23.02
0,11,7,0,0,0,6,3.1,1.7,7,1,1,0,5,2.9,2.2,4.64,37.46
0,7,7,0,2,0,7,8.3,2.65,7,0,0,0,7,9.1,2.1,4,50.43
0,4,7,1,0,0,4,4.5,2.6,7,1,0,1,1,6.1,2.5,6,48.38
0,8,7,0,0,0,3,7,2.5,2,0,0,0,0,0,0,0,24.17
1,12,7,1,0,0,7,8.2,2.2,5,1,1,0,6,5.5,2.3,3,47.41
0,5,7,0,0,0,5,7.5,2.05,7,0,0,0,7,6.5,2.1,2,42.56
1,7,7,0,1,0,6,7,2.5,7,0,0,0,6,9.2,2.45,1.64,46.49
0,3,6,0,0,0,3,7.4,2.1,4,0,0,0,0,2.2,0,3,32.01
0,3,7,1,1,0,4,8,2.1,7,1,0,0,7,6.6,2.1,0,45.95
0,9,7,0,0,0,2,4.1,2.6,7,1,1,0,5,6.3,2,8.51,47.45
0,3,6,0,1,0,6,4.7,2.1,6,0,0,0,7,6.7,2,3,39.56
0,9,6,0,0,0,1,7.2,2.7,4,0,0,0,4,5.8,2,0,37.81
0,14,4,0,1,0,0,5.2,0,1,0,1,0,0,0,2.1,0,17.63
0,14,7,0,0,0,7,7.3,2.4,7,0,0,0,7,2.25,2.1,7.5,43.33
0,9,7,0,0,0,3,9.1,2.2,7,0,0,0,11,9.1,2.2,0,46.39
1,12,7,0,2,0,6,6.3,3.1,7,1,2,0,7,9.6,3.2,0,49.95
0,8,7,2,1,0,6,6.2,2.2,7,3,0,1,2,8,2.2,9.06,61.03
0,3,7,0,0,0,6,6.8,2.6,7,0,0,0,5,4.75,2.9,8,48.25
0,7,3,0,0,0,0,6.3,0,1,0,0,0,0,0,2.4,2,20.38
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,5,0,1,0,6,3.4,2.5,7,1,0,0,7,5,2.6,6.5,46.93
0,6,7,3,3,0,5,9.6,2.8,7,3,2,0,5,7.4,3.1,3.29,63.85
1,10,7,2,3,0,7,6,2.85,7,2,1,0,7,7.6,2.43,12.06,63.8
0,4,7,6,0,4,2,9.8,6,6,4,0,4,3,9.4,6.6,19.25,100.95
0,13,5,0,0,1,3,5.5,2.5,6,0,0,2,5,8.8,2.2,0,41.97
0,1,7,7,0,1,3,4.6,4.1,6,2,1,0,3,4.3,2.7,0,53.02
1,8,7,0,0,0,7,7,2.4,7,0,0,0,7,3.5,2.2,7.64,45.19
0,10,7,0,0,0,7,8.6,2.45,7,0,0,0,7,8.1,2.2,3.64,48.59
0,11,7,0,2,0,6,9.2,2.8,5,3,1,0,5,5.4,2.2,2.08,50.38
0,12,7,0,0,0,7,9.4,2.5,7,2,0,0,7,5.2,2.6,7.03,54.35
0,5,6,2,2,0,6,6,2.7,7,3,1,0,5,3,2.2,0,46.12
1,9,7,1,0,1,4,6.6,2.8,5,1,0,0,6,3,2.2,4.6,45.03
0,11,7,0,0,0,4,9.8,2.7,7,2,0,0,4,6.2,2.4,4.08,52.71
0,6,7,0,0,2,4,8.6,5.6,7,0,0,0,0,7.7,3.7,1.5,54.49
0,7,7,0,0,0,6,6.4,2.6,7,1,0,0,7,2.6,2.6,9,47.39
0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.73
0,1,7,0,1,0,6,5,2.1,7,0,0,0,6,6.2,2.5,4.5,42.49
0,14,6,2,0,0,4,8.1,2.8,7,0,2,0,7,9.7,2.5,2,53.66
0,14,7,0,0,0,5,8.1,2.6,7,0,0,4,3,9.6,2.2,0,47.92
1,8,7,0,0,0,7,7.8,2.5,7,0,1,0,2,8.9,2.7,6.93,52.62
0,10,5,0,0,0,2,8.3,2.1,6,0,0,1,0,7.1,2.8,0,42.17
0,13,6,0,0,0,4,8,0,0,0,0,0,2,0,0,0,17.43
0,3,6,3,0,1,1,5.5,2.7,6,2,0,1,0,0,2.2,4,45.1
0,8,7,0,1,0,6,5.9,2.8,6,1,0,0,6,6.4,2.45,3,45.23
1,9,7,2,1,3,2,7.8,4.6,7,2,0,0,8,7.7,3.2,0,58.89
0,3,7,0,0,0,6,6.9,2.5,7,0,0,0,7,3.5,3.3,10,49.07
0,7,6,0,0,0,7,9.1,2.1,7,2,2,0,7,8.6,2.3,5.95,56.06
0,13,7,0,0,0,7,8.2,4.6,7,4,0,0,7,5,2.6,10.64,63.74
0,11,7,0,0,0,7,7.5,2.4,5,1,2,0,4,7.5,2.6,0,45.34
0,14,6,0,0,0,3,4.3,2,0,0,0,0,0,0,0,0,16.12
0,1,7,0,0,2,4,8.9,2.4,6,2,0,0,5,7.5,4.1,19,71.31
1,5,7,0,0,0,7,5,2.7,7,0,0,0,4,2.7,2.5,24.75,59.57
0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.65
0,13,7,1,1,0,6,8.5,2.4,7,0,0,0,4,2.6,2.3,12.05,52.41
0,1,7,3,0,0,6,9.4,2.6,7,4,1,0,7,7.5,2.5,8.84,68.38
0,10,7,1,0,0,7,8.4,2.8,7,1,0,1,5,7,2.4,9.06,58.13
0,3,6,0,0,0,4,0,2.4,4,0,0,0,3,1.8,0,4.5,23.9
0,6,7,0,1,0,4,8.6,2.55,7,0,0,0,6,8.2,2.35,6.28,51.65
0,2,4,0,0,0,4,5.6,2.5,2,0,0,0,3,6.7,0,0,29.31
0,8,7,0,0,0,6,7,2.3,7,0,0,0,7,5.9,2.1,4.25,43.94
1,5,6,0,0,1,5,6.2,4.3,7,0,0,0,7,6,4.4,2,48.42
0,7,7,1,2,0,2,8.1,2.1,6,1,2,0,3,9.5,2.4,1.14,51.37
0,4,7,4,0,0,6,9.2,3.05,7,3,0,1,4,8.9,2.7,13.28,75.53
0,13,7,0,0,0,7,5,2.6,7,0,0,0,5,3.1,2.2,4.5,34.46
0,8,7,0,0,0,1,7.8,2.5,7,0,3,0,4,6.7,2.8,2,45.41
1,14,7,0,1,0,6,8.9,3.8,7,0,5,0,7,8.8,2.7,2.5,53.31
0,9,7,0,0,0,4,6.6,2.3,6,0,0,5,2,8.8,3,2,47.63
0,10,7,0,0,0,1,7.6,2.6,7,0,1,0,5,6.5,2.2,7.64,49.17
0,12,7,0,2,0,5,8,2,6,0,0,0,5,2,2,3,38.15
0,12,7,5,0,0,5,9.3,4.1,7,3,2,0,6,9.5,3.9,2.5,70.79
0,9,7,0,0,0,6,6.6,2.7,7,0,0,0,7,8.1,2.58,4.64,48.12
1,2,7,0,0,0,6,8.3,2.3,7,1,1,0,7,9.5,2.1,3.5,51.78
0,5,7,2,0,0,6,8.3,2.85,7,1,0,0,6,8.2,2.6,0.78,53.11
0,1,7,0,0,0,1,5.3,2.5,7,0,0,0,2,7.2,2,0,38.64
0,6,7,0,0,0,6,7.9,2.7,7,0,0,0,7,2.9,2.35,6,44.38
0,4,7,0,0,0,4,9.4,2.1,7,0,1,0,2,8.6,2.3,1,46.7
0,7,7,0,0,0,2,3.1,2.4,4,0,0,0,2,0,2.6,2,28.1
1,8,7,4,0,3,4,8.4,3.8,7,4,0,1,6,7.3,3.7,28.9,94.18
1,8,7,4,2,0,7,9.2,4.4,7,3,1,0,7,9.5,3.05,22,88.55
0,14,7,0,0,0,6,2.6,2.1,3,0,0,0,3,0,2,0,22.96
0,11,7,0,1,0,7,2.6,2,4,1,0,0,2,1.05,0,4.5,29.18
1,14,7,1,2,0,7,7.5,2.7,7,0,0,0,7,5,3.33,13.77,59.64
1,7,7,0,0,4,1,5.1,2.3,7,0,0,0,13,6.5,2.6,1,41.9
0,8,7,0,0,0,4,8.2,4,7,0,0,2,0,4.5,3.5,0,45.3
0,11,7,2,1,0,7,6.7,2.5,7,1,1,0,7,4.8,2.3,3,48.67
0,11,5,0,0,0,2,7.6,2.2,0,0,0,0,0,0,0,0,20.09
1,3,6,0,1,0,3,7.8,3,7,1,0,0,7,9.2,2.4,0,48.44
0,3,7,0,1,0,7,5.8,4.5,7,1,1,0,7,5,3,24.96,70.62
0,1,6,0,1,0,0,7.5,2.05,4,0,0,0,0,5.5,2.1,0,36.48
0,10,7,0,0,1,6,4.5,2.7,7,1,1,0,7,9.4,2.5,5,50.38
0,14,7,0,2,2,2,4,2.3,7,0,1,0,6,7,2.7,0,39.66
0,7,7,2,1,0,7,3.6,1.9,7,1,0,0,7,2.1,2.4,11.14,48.6
0,1,6,0,1,0,4,8.3,2.2,6,2,0,0,2,5.9,2.4,0.4,45.03
0,6,6,3,0,1,0,7.8,2.6,5,3,0,0,0,7.8,2.7,0,54.89
1,1,7,2,5,2,5,5.8,5,6,3,2,2,4,9.4,3.2,16,79.07
0,14,7,0,0,0,7,3.7,2.3,7,1,1,0,7,9.2,2.9,1.5,45.13
0,5,3,0,0,0,0,8.8,2.15,2,0,0,0,0,6.4,0,0,32.52
0,12,7,0,0,0,5,7.8,3,7,0,2,4,3,9.1,2.4,0,48.4
0,14,7,0,0,0,6,8.2,2.05,7,0,0,0,7,2.3,2.1,7,43.34
0,13,5,0,0,0,7,4.2,1.6,6,2,0,0,7,4,2.13,7.5,52.01
0,7,7,0,1,0,6,7.2,2.2,7,0,0,0,6,7.6,2.15,1.5,43.55
1,10,7,5,0,1,4,7.8,3.2,7,3,1,0,6,3.6,2.6,7.94,63.6
1,8,7,0,0,0,7,9,2.8,7,0,0,0,7,8.1,2.25,3.5,49.65
1,9,7,2,2,0,7,8.9,3.1,7,0,0,0,7,9,2.8,7.5,60.92
0,10,7,1,1,3,3,8.1,2.7,7,1,0,0,9,8,2.1,0,50.47
0,4,6,0,0,0,2,3.8,2,6,0,0,0,3,5.5,2,3,36.26
1,10,7,0,1,0,7,6.5,2.6,7,1,0,0,7,9.4,2.4,4,50.88
0,9,5,0,0,0,5,8.1,2.7,4,0,0,0,4,2.4,2.3,7.14,41.79
0,3,7,1,0,0,7,7.7,2.7,7,0,0,0,7,2.75,2.3,12.4,52.47
0,1,7,2,1,0,7,8.4,5.8,7,1,1,0,6,10,3.9,3,67.32
0,8,7,4,1,2,4,8.5,3.4,7,4,0,2,5,7.5,3.2,20.08,84.45
1,14,7,0,0,0,6,8.4,2.55,7,0,0,0,7,7.8,2.38,5,49.75
0,5,6,0,2,0,0,0,2.1,6,0,1,0,0,8.8,2.3,0,33.4
0,1,6,0,0,0,3,4.2,2.6,7,0,0,0,7,4.6,2.7,1.5,36.99
1,3,7,4,1,0,7,6.4,3.05,7,1,2,0,7,8.3,3.03,6,61.39
0,11,7,0,1,0,7,7.4,2.5,7,0,1,0,7,2.8,2.3,7.45,45.05
0,2,7,0,0,0,7,6,2.4,5,0,0,0,7,5.1,2.1,10.03,46.63
0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
0,1,7,6,1,3,4,8.5,3.5,7,4,1,0,6,4.6,2.7,26.75,89.57
1,11,7,3,2,0,7,6,2.6,7,2,2,0,7,5.2,3.2,6.71,58.91
1,11,5,1,1,0,6,9.9,3.25,7,0,0,0,5,7.8,2.7,0,49.63
0,13,7,0,0,0,6,7.9,2.5,7,0,0,0,6,2.7,2.6,8,46.1
0,1,7,0,1,0,6,8.4,3.4,6,0,1,0,2,5.2,2.9,20.06,63.65
0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14
0,11,7,0,1,0,6,8.4,2.4,6,2,0,0,6,7.7,2.2,3,50.88
0,10,2,0,0,0,3,7.2,2,0,0,0,0,0,6.3,0,0,23.92
1,2,7,0,1,0,5,9.8,2.2,7,0,0,0,4,8.8,2,1.28,47.6
0,5,5,0,0,0,4,6.3,3.3,7,1,0,0,7,6.9,2.8,0,43.98
1,12,7,0,1,0,4,9.3,2.8,7,0,2,0,6,7.7,3,0,47.62
0,14,7,0,0,0,7,2.9,2,6,0,0,0,6,1.6,2.23,7.28,35.81
0,4,7,0,1,0,6,8.5,2.65,7,0,0,0,7,7.6,2.48,3,48.11
0,9,5,0,0,0,2,8.4,2.35,2,0,0,0,1,0,0,0,24.32
0,7,6,1,0,0,1,0,2.5,6,0,0,0,0,5.8,2.1,0,31.64
0,9,7,0,0,0,7,7.2,2.5,7,0,0,0,7,7.4,2,3,45.07
0,13,7,0,1,0,5,9.3,2.8,7,2,1,0,6,4.6,2.2,5,51.48
0,6,7,3,0,1,3,8.2,5.2,7,7,0,2,6,7,4.9,19,88.86
0,5,7,0,0,0,5,9.4,3.7,7,0,0,0,6,6.9,2.9,0,47.65
0,4,7,4,0,3,3,9.8,5.7,7,4,0,1,6,8.4,4.6,5.25,78.49
1,6,7,0,1,0,7,6.2,2.8,7,3,0,0,7,4.5,2.5,6.71,52.19
0,10,5,0,0,0,2,7.2,2.5,7,0,1,0,5,5.2,2.1,9.64,47.68
0,11,7,4,2,2,2,9.6,6.1,6,2,3,2,5,8.5,5.2,15,87.83
0,3,7,0,0,0,6,9.1,3.1,7,0,0,0,6,8.3,2.8,5.14,53.01
0,7,7,0,0,0,3,0,0,6,0,1,1,0,0,2,2,21.15
1,8,7,0,0,0,7,6.7,2.3,7,0,0,0,7,3.8,2.5,8.64,46.47
1,10,7,0,1,1,6,8.5,4.4,7,0,1,1,5,8.3,3.3,2,53.64
0,13,7,0,1,2,5,7.7,3,6,0,0,3,1,6.3,2.7,0,45.15
0,6,7,0,0,0,4,4.2,2.3,5,0,0,0,6,3,0,8.14,36.46
1,10,7,2,0,0,3,9.4,2.95,7,0,1,0,2,9.1,2.9,1,53.99
0,10,7,0,0,0,7,3.7,1.7,7,0,0,0,4,1.4,2,5.57,34.41
0,7,7,0,0,0,6,4.1,2.5,6,2,0,1,6,8.5,2.5,1.5,46.36
0,14,7,0,0,1,6,7.5,3.1,7,2,0,0,7,2.5,2.3,7.5,50.18
0,6,7,1,2,0,6,4.7,3.5,7,1,2,0,6,7.9,2.6,0.5,48.22
0,2,7,3,2,0,6,8.9,4,7,5,1,5,1,9.6,4.2,23,93.44
0,14,6,1,0,0,1,3.1,2.4,5,0,0,0,1,9.7,2.2,0,40.42
0,2,7,0,0,0,3,8,2.3,7,1,0,0,1,9.5,2,0,46.79
0,6,5,1,0,0,0,6.4,2.2,4,0,0,0,0,3.8,2.2,0,34.79
0,6,7,1,0,0,5,6.4,2.2,7,3,0,0,2,5.5,2.8,0,47.17
0,5,7,0,0,0,6,8.3,2.8,7,0,0,0,6,3,2.5,7,46.32
0,9,7,0,0,0,6,8,2.4,7,0,0,0,7,7.7,2,2.75,45.94
0,8,6,0,0,0,2,7.7,2,7,0,0,0,1,3.9,2.4,0,36.91
1,10,7,1,0,0,7,4.4,2.1,7,2,1,0,7,3.8,3.1,7.64,50.04
0,4,7,1,1,1,3,7,2.2,7,1,1,0,7,9.1,2.3,1,50.15
1,9,7,1,0,2,3,9.4,6.3,7,0,1,0,7,6.1,3.1,0,54.87
1,13,6,3,3,0,5,7.5,3.05,7,4,2,0,7,8.5,2.7,3,63.2
0,10,7,0,1,0,7,8.6,2.5,7,1,0,0,7,8.1,2.5,1.6,49.48
0,3,7,3,0,1,5,4.4,2,7,0,0,0,7,3.7,2.4,9.21,49.96
0,10,7,3,1,3,3,6.8,3.1,7,2,0,0,12,7.8,3.5,0,57.77
0,1,7,1,0,0,4,9,2.1,7,0,0,0,7,7.8,2.2,3.4,49.82
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,2,1,0,4,7,2.8,6,0,0,0,5,8.4,2.2,0.64,48.06
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
0,1,7,1,3,0,7,5,2.6,6,2,1,0,6,6.3,2.7,6.64,53.9
0,14,7,0,0,0,7,4,2.2,7,2,0,0,7,1.6,2.3,11.2,46.42
0,3,7,0,0,0,5,9,2.5,7,0,0,0,7,7.6,2.2,2,46.77
0,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6
0,4,7,0,1,6,0,5.2,2.1,7,0,1,0,9,8,2.8,4.5,47.83
1,2,7,1,0,0,7,8,2.8,6,1,1,0,5,6.3,2.2,6.98,53.6
1,4,7,3,3,1,5,6.8,2.9,7,3,2,0,5,7.5,2.5,1.92,58.81
0,14,7,0,0,0,4,9.1,2.35,6,0,1,0,3,9.4,2.95,0,47.54
0,12,7,1,0,0,7,8.4,2.6,7,2,4,0,7,9.2,2.1,4,57.7
0,12,7,1,0,0,7,8.3,2.4,5,1,1,0,5,5.4,2.6,0.5,46.45
0,14,7,0,0,0,7,4.6,2.3,7,2,0,0,7,3,2.33,11.06,49.28
0,2,4,0,0,0,5,6.3,2.3,4,0,1,0,3,6.1,2.2,0,35.11
0,11,7,7,0,6,0,10,5.6,7,6,0,3,1,10,4.2,22,102.48
1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.26
0,6,7,4,2,2,5,8.8,5.5,7,6,1,3,4,9.6,6.2,25.98,105.32
1,13,7,0,2,0,6,6,2.5,7,0,1,0,6,9.4,2.86,0,45
0,11,7,0,0,0,5,9.3,2.6,7,3,0,0,4,5.7,2.2,1.79,50.46
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,7,0,0,0,7,7.9,3,7,0,0,0,5,2.7,2.8,9.05,48.22
1,4,6,2,0,0,2,4.3,2.2,5,0,0,0,2,3.9,2.5,3,39.59
0,8,7,0,0,0,7,8.8,2.9,7,2,0,0,6,8.2,2.3,3.5,53.92
0,6,7,3,2,0,6,9,2.2,7,2,1,0,5,9.2,2.4,7.64,65.17
0,12,7,1,1,0,4,7.5,2.25,7,0,3,0,5,8.9,2,0,46.7
0,2,7,1,1,0,5,4,1.7,7,4,0,0,7,1.3,2.65,7.64,47.67
0,12,7,1,3,0,7,5.2,3.1,6,3,1,0,5,6.8,2.7,6.64,57.35
0,8,7,4,1,2,5,8.6,4.5,7,1,1,0,7,8.1,3.3,25.5,87.05
0,3,7,1,1,1,6,5.1,3,7,0,0,0,7,6.2,2.5,11.71,55.24
0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.08
0,14,6,1,0,0,4,8.3,2.7,7,1,1,0,6,9.8,3.2,0,53.01
0,9,7,0,0,0,6,6.6,2.5,7,0,1,0,7,6.3,2.2,10.51,50.87
0,9,7,0,0,0,7,2.4,1.6,5,0,0,0,5,1.4,2.2,4.64,30.75
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,3,1,0,6,7.5,2.65,7,2,0,0,6,7.2,2.28,17,70.23
0,12,6,0,0,0,3,5.8,2.7,6,2,0,0,0,2.8,2.5,0,38.36
1,10,7,0,1,0,3,9.7,2.25,6,1,0,0,3,8.5,2,1,48.42
0,11,7,1,2,0,7,6.8,2.6,7,6,0,1,6,8.6,2.9,4,61.49
0,9,7,0,0,0,6,8.7,2.75,7,0,0,0,6,8,2.2,2.5,47.83
0,3,7,0,0,0,6,4,1.8,7,2,0,0,7,2.2,2.2,10.18,45.33
1,6,7,0,3,0,1,4,0,6,0,4,0,4,5.8,0,1.5,30.33
1,3,4,0,0,0,3,10,4,7,0,0,1,2,10,3.3,0,51.9
1,5,7,2,1,0,7,5,2.1,6,1,0,0,6,2.6,2.6,12.21,52.46
0,14,7,3,0,0,6,7.9,2.35,7,2,1,0,5,8.2,2.3,0,54.42
1,3,7,0,1,0,6,9.6,4,7,0,1,0,10,7.1,2.9,0,49.32
0,11,7,5,0,0,7,9.3,6,7,1,2,0,7,8.4,2.6,24.64,89.06
1,9,7,4,0,1,5,9.6,4.7,7,5,0,2,5,9.5,5.4,11.56,86.37
1,10,7,0,1,0,4,6.6,3.2,7,2,0,0,7,8.4,2.3,3,51.44
0,9,7,0,0,0,7,5,1.9,4,0,0,0,2,7.1,2.2,24.25,61.81
1,9,7,3,0,0,6,6.1,2.5,7,1,0,0,7,7.8,2.2,4.14,53.72
0,8,7,0,0,0,1,8.9,2.9,7,1,1,0,0,6.4,3.2,0,47.3
1,6,7,0,0,0,7,8.1,2.7,7,0,0,0,7,2.3,2.4,8,45.84
0,7,7,0,1,0,5,8.7,2.7,7,1,1,0,6,8.2,2.4,2.12,50.49
0,2,7,1,2,0,7,7.5,2.3,7,1,0,0,6,8.6,2.1,3.5,52.11
0,6,7,0,1,0,7,8,2.4,7,0,0,0,7,2.35,2.2,6,43.11
0,5,7,1,0,0,2,0,2,7,0,0,0,1,5.7,2,0,31.44
0,2,7,6,0,5,1,9.1,2.6,7,3,0,2,5,8,2.5,14.54,78.82
0,9,6,4,0,0,4,6.9,2.5,7,2,1,0,2,6,2.5,10.35,62.03
0,9,7,0,0,0,6,2.9,1.7,2,0,0,0,0,1.4,0,1.5,21.29
0,13,7,1,3,0,5,7,2.9,7,4,2,0,7,5.6,2.6,7.5,59.68
0,12,7,1,1,0,7,3.1,1.8,6,3,0,0,6,2.7,3,6.64,46.27
0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.66
0,10,6,0,1,0,7,8.7,2.4,6,0,0,0,7,5.7,2.18,5.92,47.15
1,1,7,0,1,0,5,6.1,2.1,1,1,0,0,1,0,0,0,23.1
1,7,7,1,0,0,6,9.7,2.9,7,1,2,1,6,8.3,2.8,0.7,54.47
0,5,7,0,1,0,6,6.8,2.8,7,0,0,0,7,8.3,2.9,3.5,48.36
1,5,7,0,0,1,4,9.3,2.5,7,0,0,0,5,6.6,3,0,45.66
0,12,6,0,0,0,6,3.1,2.3,7,0,1,0,7,6.9,2.05,5,40.69
1,2,7,0,0,0,6,9.7,2.3,7,2,0,0,7,9.2,2.4,6.46,58.38
0,12,6,0,0,0,1,7.5,2.3,4,0,1,0,1,5.3,2.4,0,37.26
0,12,7,1,2,0,7,8.8,3.85,7,2,0,0,3,5.8,4.5,5.5,60.96
1,7,7,3,1,0,7,8.5,3.6,7,0,1,0,7,9.1,2.65,17.5,72.75
0,14,7,3,1,0,7,8.6,3.4,7,1,3,0,7,7,2.9,6.5,62.24
0,13,7,0,0,0,4,7,3.45,7,2,0,0,5,6,2.5,8.29,54.73
1,8,7,2,1,0,5,7.8,3.3,7,1,0,0,2,8,2.5,3.5,55.49
0,2,7,2,0,0,5,6.1,2.3,1,0,0,0,1,0,0,0,25.34
0,4,7,0,0,0,7,6.7,2.2,7,2,0,0,7,9.2,2.3,4.9,52.79
0,6,6,0,2,0,6,8.7,2.5,7,0,0,0,6,8.4,2.3,4.64,50.42
1,8,6,2,1,0,7,6.7,2.6,7,1,2,0,6,7.3,2.8,11.64,61.48
0,3,7,1,0,0,6,6.8,2.5,7,1,0,0,6,8.1,2,1.75,48.39
0,12,7,5,1,0,7,9.8,4.8,7,6,0,0,7,10,4.5,20,95.23
0,1,7,0,2,0,6,8.2,2.6,7,0,1,0,7,3.4,2.4,6,45.97
0,2,7,0,1,0,3,8.3,2.3,7,1,0,0,6,9,2.1,0.5,47.71
0,2,6,0,0,0,1,8.4,2.05,7,0,0,2,5,8.9,2.1,2,46.9
0,8,7,1,0,0,6,8.05,2.3,5,1,0,0,6,6.9,2.2,0,45.61
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
0,1,7,0,0,0,7,3.2,2.1,6,1,0,0,5,1.5,2.4,1.5,32.81
0,2,7,3,0,0,5,6.6,3,7,1,0,0,6,7.2,3.6,2.5,55.13
0,8,6,1,0,0,2,7.7,2.1,3,0,0,0,1,0,2,0,30.63
0,1,7,0,0,0,0,4.9,2.4,1,0,0,0,0,0,0,0,19.67
1,6,7,0,0,0,7,7.9,2.4,6,0,0,0,7,2.75,2.5,10.3,47.97
1,9,4,1,0,0,0,8,2.4,2,0,0,0,0,6.4,2.7,0,37.79
0,7,7,2,2,0,7,6.9,2.7,7,1,0,0,6,8.6,2.1,3.28,53.87
0,1,7,0,0,0,5,7.4,2.5,7,0,0,1,4,7.3,2.4,2,45.11
0,10,7,2,1,0,7,4.9,2.9,7,0,0,0,7,1.7,2.7,10.5,49.13
0,1,7,1,2,1,6,10,5.2,6,2,1,2,5,8.8,6.1,19.07,87.67
0,8,7,3,0,0,1,9.6,2.7,7,0,0,0,0,6.1,2.05,1,49.91
0,1,5,0,0,0,1,6.4,2.5,2,0,0,0,0,4.2,0,0,27.44
0,3,7,0,1,0,5,8.7,2.2,7,0,1,0,6,8.5,2.3,2,47.38
0,5,5,1,0,0,4,9,2.6,4,0,0,0,1,6.9,4.8,0,47.24
0,14,6,0,0,0,3,4,2.25,5,0,0,0,2,2.2,0,3,29
1,7,7,2,2,0,7,7.7,2.7,7,1,1,0,7,3,2.3,11,56.59
1,9,7,1,0,0,4,7,2.7,6,1,1,0,7,9.2,2.3,0.42,49.34
1,10,7,1,1,0,7,6.8,3.2,7,0,1,0,7,8.1,2.1,3,49.44
1,3,7,2,1,2,4,8.3,3.1,7,2,0,1,5,8.2,3.6,9.5,67.79
1,1,7,0,1,0,1,8.1,2.8,7,0,2,0,6,6.4,2.6,3,47.56
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,6,0,0,0,2,5.8,2.7,5,1,0,0,6,8.8,2.58,4,47.64
